user_id,timestamp,trip_id,origin_lat,origin_lon,dest_lat,dest_lon,origin_antenna,dest_antenna,duration_min,distance_km,speed_kmh,transport_mode,trip_purpose,hour_of_day,locality
8399645f4952,2024-01-06 06:11:00,TRIP_839964_5_0,8.399403,-6.573956,8.442126,-6.602959,ANT_271,ANT_841,12,5.73,27.3,motorbike,home_to_work,6,Kani
8399645f4952,2024-01-06 10:42:00,TRIP_839964_5_1,8.361195,-6.577656,8.349602,-6.573199,ANT_347,ANT_227,4,1.38,19.1,bus,shopping,10,Kani
8399645f4952,2024-01-06 10:15:00,TRIP_839964_5_2,8.356558,-6.605735,8.356169,-6.61481,ANT_452,ANT_545,4,1.01,13.5,walking,work_internal,10,Kani
8399645f4952,2024-01-06 13:43:00,TRIP_839964_5_3,8.399516,-6.602746,8.400607,-6.601373,ANT_437,ANT_322,2,0.19,5.3,walking,other,13,Kani
8399645f4952,2024-01-06 12:34:00,TRIP_839964_5_4,8.355389,-6.590021,8.352136,-6.56892,ANT_165,ANT_612,10,2.37,13.3,bus,health,12,Kani
8399645f4952,2024-01-06 18:07:00,TRIP_839964_5_5,8.409266,-6.598338,8.368878,-6.609234,ANT_292,ANT_955,11,4.64,24.2,bus,work_to_home,18,Kani
65e40b876ead,2024-01-01 05:53:00,TRIP_65e40b_0_0,5.297451,-3.860186,5.301804,-3.862935,ANT_342,ANT_264,8,0.57,4.1,walking,home_to_work,5,Abidjan-Ville
65e40b876ead,2024-01-01 12:51:00,TRIP_65e40b_0_1,5.281088,-3.862688,5.286921,-3.861418,ANT_886,ANT_936,8,0.66,4.7,walking,other,12,Abidjan-Ville
65e40b876ead,2024-01-01 14:01:00,TRIP_65e40b_0_2,5.327037,-3.848201,5.325819,-3.847808,ANT_671,ANT_343,1,0.14,5.3,walking,work_internal,14,Abidjan-Ville
65e40b876ead,2024-01-01 11:44:00,TRIP_65e40b_0_3,5.255885,-3.875948,5.239798,-3.896541,ANT_100,ANT_172,11,2.9,15.7,bus,other,11,Abidjan-Ville
65e40b876ead,2024-01-01 16:54:00,TRIP_65e40b_0_4,5.287454,-3.828423,5.288526,-3.81581,ANT_102,ANT_418,4,1.41,17.4,bus,work_to_home,16,Abidjan-Ville
65e40b876ead,2024-01-02 09:20:00,TRIP_65e40b_1_0,5.284697,-3.836566,5.279107,-3.81993,ANT_393,ANT_429,8,1.95,14.1,bus,home_to_work,9,Abidjan-Ville
65e40b876ead,2024-01-02 16:24:00,TRIP_65e40b_1_1,5.276878,-3.845605,5.274162,-3.842473,ANT_808,ANT_950,5,0.46,4.9,walking,work_to_home,16,Abidjan-Ville
65e40b876ead,2024-01-03 07:10:00,TRIP_65e40b_2_0,5.278419,-3.828327,5.275707,-3.801504,ANT_507,ANT_145,10,2.99,17.6,motorbike,home_to_work,7,Abidjan-Ville
65e40b876ead,2024-01-04 07:11:00,TRIP_65e40b_3_0,5.251259,-3.856849,5.241787,-3.858635,ANT_667,ANT_915,5,1.07,10.7,bus,home_to_work,7,Abidjan-Ville
65e40b876ead,2024-01-04 16:26:00,TRIP_65e40b_3_1,5.283924,-3.845339,5.288276,-3.837135,ANT_260,ANT_621,4,1.03,14.3,motorbike,work_to_home,16,Abidjan-Ville
65e40b876ead,2024-01-05 08:27:00,TRIP_65e40b_4_0,5.29207,-3.82255,5.283573,-3.844537,ANT_289,ANT_823,13,2.62,11.5,walking,home_to_work,8,Abidjan-Ville
65e40b876ead,2024-01-06 08:16:00,TRIP_65e40b_5_0,5.284233,-3.860914,5.2911,-3.866954,ANT_937,ANT_159,6,1.02,9.7,walking,home_to_work,8,Abidjan-Ville
65e40b876ead,2024-01-06 17:23:00,TRIP_65e40b_5_1,5.249186,-3.853725,5.247028,-3.856846,ANT_214,ANT_665,5,0.42,4.7,walking,work_to_home,17,Abidjan-Ville
65e40b876ead,2024-01-07 07:06:00,TRIP_65e40b_6_0,5.287578,-3.811964,5.288097,-3.817528,ANT_228,ANT_309,7,0.62,4.9,walking,home_to_work,7,Abidjan-Ville
65e40b876ead,2024-01-07 16:33:00,TRIP_65e40b_6_1,5.26806,-3.848328,5.244655,-3.848459,ANT_951,ANT_537,14,2.6,10.7,walking,shopping,16,Abidjan-Ville
65e40b876ead,2024-01-07 16:20:00,TRIP_65e40b_6_2,5.289828,-3.831888,5.277681,-3.837232,ANT_473,ANT_585,9,1.47,9.7,motorbike,work_to_home,16,Abidjan-Ville
655680d8d8a7,2024-01-01 08:18:00,TRIP_655680_0_0,6.391835,-3.390419,6.374375,-3.38239,ANT_983,ANT_636,10,2.13,12.8,motorbike,home_to_work,8,Abengourou
655680d8d8a7,2024-01-01 16:08:00,TRIP_655680_0_1,6.369699,-3.417375,6.355964,-3.404952,ANT_581,ANT_489,6,2.06,19.2,bus,work_to_home,16,Abengourou
655680d8d8a7,2024-01-02 06:16:00,TRIP_655680_1_0,6.403343,-3.399563,6.401282,-3.403471,ANT_553,ANT_145,5,0.49,5.3,walking,home_to_work,6,Abengourou
655680d8d8a7,2024-01-03 05:09:00,TRIP_655680_2_0,6.386411,-3.364664,6.385966,-3.368029,ANT_741,ANT_812,5,0.38,4.5,walking,home_to_work,5,Abengourou
655680d8d8a7,2024-01-03 18:27:00,TRIP_655680_2_1,6.328896,-3.397662,6.301612,-3.385356,ANT_832,ANT_562,7,3.32,25.8,bus,work_to_home,18,Abengourou
655680d8d8a7,2024-01-04 07:05:00,TRIP_655680_3_0,6.375445,-3.394597,6.376248,-3.393035,ANT_590,ANT_840,2,0.2,4.9,walking,home_to_work,7,Abengourou
655680d8d8a7,2024-01-04 16:07:00,TRIP_655680_3_1,6.371021,-3.361879,6.387456,-3.364798,ANT_214,ANT_781,5,1.85,19.3,walking,work_to_home,16,Abengourou
655680d8d8a7,2024-01-05 05:35:00,TRIP_655680_4_0,6.394932,-3.384659,6.387999,-3.376961,ANT_685,ANT_465,8,1.15,8.1,bus,home_to_work,5,Abengourou
655680d8d8a7,2024-01-05 17:33:00,TRIP_655680_4_1,6.427218,-3.365891,6.428872,-3.366264,ANT_289,ANT_121,2,0.19,5.0,walking,work_to_home,17,Abengourou
655680d8d8a7,2024-01-06 06:00:00,TRIP_655680_5_0,6.397958,-3.395795,6.366405,-3.415621,ANT_610,ANT_673,8,4.14,30.7,taxi,home_to_work,6,Abengourou
655680d8d8a7,2024-01-06 16:56:00,TRIP_655680_5_1,6.411007,-3.422443,6.416153,-3.418635,ANT_954,ANT_508,8,0.71,5.3,walking,work_to_home,16,Abengourou
655680d8d8a7,2024-01-07 05:55:00,TRIP_655680_6_0,6.401933,-3.385366,6.411817,-3.37756,ANT_673,ANT_434,4,1.4,18.6,walking,home_to_work,5,Abengourou
655680d8d8a7,2024-01-07 17:47:00,TRIP_655680_6_1,6.38908,-3.395637,6.396304,-3.393763,ANT_242,ANT_497,8,0.83,5.9,walking,work_to_home,17,Abengourou
94cad7756c5f,2024-01-01 08:25:00,TRIP_94cad7_0_0,7.848506,-4.734846,7.890499,-4.775179,ANT_587,ANT_728,15,6.46,25.8,motorbike,home_to_work,8,Bouake
94cad7756c5f,2024-01-01 12:53:00,TRIP_94cad7_0_1,7.906894,-4.742462,7.897458,-4.73444,ANT_871,ANT_680,5,1.37,15.3,motorbike,shopping,12,Bouake
94cad7756c5f,2024-01-01 16:14:00,TRIP_94cad7_0_2,7.918264,-4.712636,7.917084,-4.712622,ANT_836,ANT_707,1,0.13,4.2,walking,leisure,16,Bouake
94cad7756c5f,2024-01-01 09:49:00,TRIP_94cad7_0_3,7.876537,-4.742738,7.87735,-4.742424,ANT_279,ANT_542,1,0.1,5.0,walking,other,9,Bouake
94cad7756c5f,2024-01-01 16:55:00,TRIP_94cad7_0_4,7.870935,-4.78038,7.876687,-4.807291,ANT_731,ANT_194,7,3.05,23.2,bus,work_to_home,16,Bouake
94cad7756c5f,2024-01-02 07:34:00,TRIP_94cad7_1_0,7.885502,-4.705289,7.916541,-4.685874,ANT_879,ANT_402,9,4.06,24.5,taxi,home_to_work,7,Bouake
94cad7756c5f,2024-01-02 16:15:00,TRIP_94cad7_1_1,7.879003,-4.764254,7.844254,-4.81951,ANT_410,ANT_841,18,7.25,23.1,bus,health,16,Bouake
94cad7756c5f,2024-01-02 17:17:00,TRIP_94cad7_1_2,7.856802,-4.733999,7.844491,-4.734624,ANT_204,ANT_421,4,1.37,17.6,walking,work_to_home,17,Bouake
94cad7756c5f,2024-01-03 06:11:00,TRIP_94cad7_2_0,7.909377,-4.728042,7.907714,-4.726896,ANT_420,ANT_894,2,0.22,5.5,walking,home_to_work,6,Bouake
94cad7756c5f,2024-01-03 16:43:00,TRIP_94cad7_2_1,7.88097,-4.751175,7.878963,-4.745881,ANT_929,ANT_156,8,0.63,4.7,walking,shopping,16,Bouake
94cad7756c5f,2024-01-03 16:43:00,TRIP_94cad7_2_2,7.871633,-4.7443,7.870757,-4.749493,ANT_848,ANT_115,6,0.58,5.6,walking,work_to_home,16,Bouake
94cad7756c5f,2024-01-04 05:43:00,TRIP_94cad7_3_0,7.892646,-4.745977,7.893369,-4.743667,ANT_704,ANT_255,3,0.27,4.5,walking,home_to_work,5,Bouake
94cad7756c5f,2024-01-04 17:03:00,TRIP_94cad7_3_1,7.851557,-4.734414,7.860239,-4.737128,ANT_571,ANT_642,3,1.01,17.6,bus,work_to_home,17,Bouake
94cad7756c5f,2024-01-05 07:14:00,TRIP_94cad7_4_0,7.880725,-4.716129,7.881237,-4.716364,ANT_812,ANT_545,1,0.06,5.8,walking,home_to_work,7,Bouake
94cad7756c5f,2024-01-05 11:15:00,TRIP_94cad7_4_1,7.890147,-4.741543,7.901564,-4.74921,ANT_116,ANT_670,6,1.53,13.4,bus,other,11,Bouake
94cad7756c5f,2024-01-05 10:30:00,TRIP_94cad7_4_2,7.857971,-4.749377,7.856541,-4.74528,ANT_794,ANT_183,6,0.48,4.5,walking,other,10,Bouake
94cad7756c5f,2024-01-05 10:21:00,TRIP_94cad7_4_3,7.897751,-4.726088,7.895057,-4.722178,ANT_447,ANT_942,5,0.53,5.3,walking,shopping,10,Bouake
94cad7756c5f,2024-01-05 12:27:00,TRIP_94cad7_4_4,7.84866,-4.752902,7.821954,-4.760733,ANT_184,ANT_946,7,3.09,26.1,taxi,health,12,Bouake
94cad7756c5f,2024-01-05 21:41:00,TRIP_94cad7_4_5,7.863071,-4.760293,7.842036,-4.7973,ANT_124,ANT_319,8,4.73,34.9,motorbike,work_to_home,21,Bouake
94cad7756c5f,2024-01-06 06:13:00,TRIP_94cad7_5_0,7.8635,-4.756057,7.862237,-4.752276,ANT_411,ANT_602,5,0.44,5.1,walking,home_to_work,6,Bouake
94cad7756c5f,2024-01-06 18:42:00,TRIP_94cad7_5_1,7.870855,-4.721072,7.889216,-4.714314,ANT_345,ANT_285,9,2.17,14.4,bus,work_to_home,18,Bouake
94cad7756c5f,2024-01-07 06:03:00,TRIP_94cad7_6_0,7.874465,-4.762871,7.866335,-4.755555,ANT_335,ANT_512,4,1.21,17.3,bus,home_to_work,6,Bouake
94cad7756c5f,2024-01-07 19:54:00,TRIP_94cad7_6_1,7.834821,-4.747665,7.771206,-4.779768,ANT_467,ANT_950,28,7.91,16.9,motorbike,work_to_home,19,Bouake
f706182730b6,2024-01-01 06:07:00,TRIP_f70618_0_0,5.364297,-4.032372,5.353315,-4.035728,ANT_812,ANT_596,6,1.27,12.7,bus,home_to_work,6,Abidjan-Ville
f706182730b6,2024-01-01 18:07:00,TRIP_f70618_0_1,5.407197,-4.010862,5.405244,-4.018876,ANT_274,ANT_402,9,0.92,5.5,walking,work_to_home,18,Abidjan-Ville
f706182730b6,2024-01-02 06:58:00,TRIP_f70618_1_0,5.369416,-3.977483,5.368471,-3.979598,ANT_215,ANT_299,3,0.26,5.0,walking,home_to_work,6,Abidjan-Ville
f706182730b6,2024-01-02 11:26:00,TRIP_f70618_1_1,5.416349,-3.971513,5.407215,-3.972723,ANT_966,ANT_917,3,1.02,17.0,walking,other,11,Abidjan-Ville
f706182730b6,2024-01-02 16:49:00,TRIP_f70618_1_2,5.370084,-3.968141,5.399324,-3.984276,ANT_413,ANT_668,13,3.71,16.2,motorbike,work_to_home,16,Abidjan-Ville
f706182730b6,2024-01-03 07:56:00,TRIP_f70618_2_0,5.407021,-3.987443,5.406534,-3.996425,ANT_284,ANT_738,12,1.0,5.0,walking,home_to_work,7,Abidjan-Ville
f706182730b6,2024-01-04 07:20:00,TRIP_f70618_3_0,5.383278,-3.986467,5.38257,-3.988042,ANT_880,ANT_994,2,0.19,5.2,walking,home_to_work,7,Abidjan-Ville
f706182730b6,2024-01-05 05:08:00,TRIP_f70618_4_0,5.41483,-4.000066,5.43317,-3.976055,ANT_277,ANT_611,6,3.35,30.7,motorbike,home_to_work,5,Abidjan-Ville
f706182730b6,2024-01-06 07:17:00,TRIP_f70618_5_0,5.389273,-3.99643,5.380891,-3.990946,ANT_548,ANT_319,3,1.11,18.3,walking,home_to_work,7,Abidjan-Ville
f706182730b6,2024-01-06 16:17:00,TRIP_f70618_5_1,5.427839,-3.977736,5.445998,-3.996848,ANT_994,ANT_496,10,2.93,17.3,motorbike,work_to_home,16,Abidjan-Ville
5ebd3e993561,2024-01-01 07:10:00,TRIP_5ebd3e_0_0,5.336523,-4.026469,5.329288,-4.020893,ANT_427,ANT_229,6,1.01,8.9,taxi,home_to_work,7,Abidjan-Ville
5ebd3e993561,2024-01-01 16:34:00,TRIP_5ebd3e_0_1,5.353892,-4.037183,5.349817,-4.024563,ANT_395,ANT_297,5,1.47,16.4,taxi,other,16,Abidjan-Ville
5ebd3e993561,2024-01-01 10:53:00,TRIP_5ebd3e_0_2,5.362444,-3.972829,5.362443,-3.972877,ANT_826,ANT_612,1,0.01,5.2,walking,health,10,Abidjan-Ville
5ebd3e993561,2024-01-01 11:42:00,TRIP_5ebd3e_0_3,5.358905,-4.009823,5.369182,-3.995115,ANT_327,ANT_461,6,1.99,17.8,personal_car,other,11,Abidjan-Ville
5ebd3e993561,2024-01-01 14:03:00,TRIP_5ebd3e_0_4,5.385566,-4.013526,5.377625,-4.017255,ANT_294,ANT_965,14,0.97,4.2,walking,health,14,Abidjan-Ville
5ebd3e993561,2024-01-01 15:32:00,TRIP_5ebd3e_0_5,5.353046,-4.060533,5.385821,-4.080551,ANT_646,ANT_948,5,4.26,45.4,personal_car,leisure,15,Abidjan-Ville
5ebd3e993561,2024-01-01 16:37:00,TRIP_5ebd3e_0_6,5.398692,-4.002744,5.410689,-3.986713,ANT_696,ANT_755,9,2.22,14.6,personal_car,work_to_home,16,Abidjan-Ville
5ebd3e993561,2024-01-02 08:42:00,TRIP_5ebd3e_1_0,5.356546,-4.009782,5.34975,-4.001479,ANT_398,ANT_480,4,1.19,17.4,motorbike,home_to_work,8,Abidjan-Ville
5ebd3e993561,2024-01-02 14:27:00,TRIP_5ebd3e_1_1,5.36429,-4.020704,5.361574,-4.015664,ANT_702,ANT_198,6,0.64,5.9,walking,health,14,Abidjan-Ville
5ebd3e993561,2024-01-02 11:13:00,TRIP_5ebd3e_1_2,5.399894,-4.018394,5.410029,-4.01489,ANT_824,ANT_618,6,1.19,10.6,taxi,shopping,11,Abidjan-Ville
5ebd3e993561,2024-01-02 20:29:00,TRIP_5ebd3e_1_3,5.361685,-4.026056,5.359996,-4.057135,ANT_428,ANT_477,6,3.45,33.4,taxi,work_to_home,20,Abidjan-Ville
5ebd3e993561,2024-01-03 06:22:00,TRIP_5ebd3e_2_0,5.351135,-3.994007,5.350296,-3.994853,ANT_230,ANT_788,1,0.13,5.9,walking,home_to_work,6,Abidjan-Ville
5ebd3e993561,2024-01-04 07:13:00,TRIP_5ebd3e_3_0,5.346871,-4.020954,5.345777,-4.03401,ANT_549,ANT_824,6,1.45,13.3,taxi,home_to_work,7,Abidjan-Ville
5ebd3e993561,2024-01-04 10:27:00,TRIP_5ebd3e_3_1,5.361236,-4.026692,5.364953,-4.046971,ANT_644,ANT_220,8,2.29,16.8,personal_car,work_internal,10,Abidjan-Ville
5ebd3e993561,2024-01-04 09:11:00,TRIP_5ebd3e_3_2,5.374444,-4.037806,5.399053,-4.075726,ANT_882,ANT_701,6,5.02,43.5,personal_car,health,9,Abidjan-Ville
5ebd3e993561,2024-01-04 19:36:00,TRIP_5ebd3e_3_3,5.34966,-4.021555,5.357886,-4.029322,ANT_106,ANT_712,5,1.26,14.1,motorbike,work_to_home,19,Abidjan-Ville
5ebd3e993561,2024-01-05 07:39:00,TRIP_5ebd3e_4_0,5.339757,-4.008127,5.30838,-3.987671,ANT_748,ANT_540,6,4.16,38.9,taxi,home_to_work,7,Abidjan-Ville
5ebd3e993561,2024-01-06 08:48:00,TRIP_5ebd3e_5_0,5.351359,-4.000767,5.328399,-4.00174,ANT_266,ANT_760,9,2.55,16.0,personal_car,home_to_work,8,Abidjan-Ville
5ebd3e993561,2024-01-06 19:09:00,TRIP_5ebd3e_5_1,5.366335,-3.992248,5.366037,-3.991255,ANT_233,ANT_140,1,0.12,4.1,walking,work_to_home,19,Abidjan-Ville
5ebd3e993561,2024-01-07 05:59:00,TRIP_5ebd3e_6_0,5.38376,-4.009588,5.406007,-3.99554,ANT_206,ANT_946,9,2.92,19.3,taxi,home_to_work,5,Abidjan-Ville
cbcdce205e87,2024-01-01 07:21:00,TRIP_cbcdce_0_0,5.338433,-3.953671,5.334174,-3.982345,ANT_252,ANT_597,5,3.22,32.7,taxi,home_to_work,7,Abidjan-Ville
cbcdce205e87,2024-01-02 06:00:00,TRIP_cbcdce_1_0,5.324921,-3.99561,5.319517,-3.967666,ANT_261,ANT_220,7,3.16,24.8,motorbike,home_to_work,6,Abidjan-Ville
cbcdce205e87,2024-01-02 14:52:00,TRIP_cbcdce_1_1,5.309228,-3.970261,5.313884,-3.966191,ANT_956,ANT_709,9,0.69,4.4,walking,shopping,14,Abidjan-Ville
cbcdce205e87,2024-01-02 16:52:00,TRIP_cbcdce_1_2,5.358613,-3.985817,5.35576,-3.994049,ANT_835,ANT_381,12,0.97,4.7,walking,work_to_home,16,Abidjan-Ville
cbcdce205e87,2024-01-03 06:08:00,TRIP_cbcdce_2_0,5.332377,-3.941716,5.333779,-3.937267,ANT_931,ANT_888,5,0.52,5.8,walking,home_to_work,6,Abidjan-Ville
cbcdce205e87,2024-01-03 19:16:00,TRIP_cbcdce_2_1,5.339156,-3.966463,5.336802,-3.966362,ANT_601,ANT_129,3,0.26,4.9,walking,work_to_home,19,Abidjan-Ville
cbcdce205e87,2024-01-04 06:23:00,TRIP_cbcdce_3_0,5.367806,-3.969687,5.367567,-3.969216,ANT_714,ANT_690,1,0.06,5.4,walking,home_to_work,6,Abidjan-Ville
cbcdce205e87,2024-01-05 08:00:00,TRIP_cbcdce_4_0,5.358473,-3.954907,5.36913,-3.944188,ANT_839,ANT_329,5,1.68,16.8,bus,home_to_work,8,Abidjan-Ville
cbcdce205e87,2024-01-05 16:00:00,TRIP_cbcdce_4_1,5.337174,-3.94399,5.342348,-3.945309,ANT_289,ANT_350,6,0.59,5.8,walking,other,16,Abidjan-Ville
cbcdce205e87,2024-01-05 16:13:00,TRIP_cbcdce_4_2,5.333393,-3.915643,5.311329,-3.925152,ANT_831,ANT_916,8,2.67,18.4,walking,work_to_home,16,Abidjan-Ville
cbcdce205e87,2024-01-06 07:45:00,TRIP_cbcdce_5_0,5.363956,-3.969038,5.361782,-3.938749,ANT_421,ANT_517,10,3.37,18.4,bus,home_to_work,7,Abidjan-Ville
cbcdce205e87,2024-01-06 14:26:00,TRIP_cbcdce_5_1,5.306434,-3.947232,5.298118,-3.944053,ANT_875,ANT_789,11,0.99,5.1,walking,shopping,14,Abidjan-Ville
cbcdce205e87,2024-01-06 16:28:00,TRIP_cbcdce_5_2,5.326855,-3.986475,5.317041,-3.985875,ANT_641,ANT_510,3,1.09,16.4,bus,other,16,Abidjan-Ville
cbcdce205e87,2024-01-06 16:40:00,TRIP_cbcdce_5_3,5.331724,-3.955782,5.34882,-3.961972,ANT_595,ANT_597,7,2.02,16.3,bus,work_internal,16,Abidjan-Ville
cbcdce205e87,2024-01-06 14:37:00,TRIP_cbcdce_5_4,5.312258,-3.979246,5.308482,-3.983536,ANT_167,ANT_191,7,0.63,5.0,walking,other,14,Abidjan-Ville
cbcdce205e87,2024-01-06 20:51:00,TRIP_cbcdce_5_5,5.343819,-3.961175,5.341972,-3.988199,ANT_103,ANT_580,6,3.01,26.2,motorbike,work_to_home,20,Abidjan-Ville
cbcdce205e87,2024-01-07 06:39:00,TRIP_cbcdce_6_0,5.290291,-3.98247,5.27927,-3.882403,ANT_741,ANT_728,20,11.17,32.4,taxi,home_to_work,6,Abidjan-Ville
cbcdce205e87,2024-01-07 17:49:00,TRIP_cbcdce_6_1,5.310641,-3.98109,5.293443,-3.970824,ANT_758,ANT_521,8,2.22,15.4,bus,work_to_home,17,Abidjan-Ville
0e5c6c58191f,2024-01-01 07:01:00,TRIP_0e5c6c_0_0,5.275741,-3.955716,5.267269,-3.967311,ANT_190,ANT_918,7,1.59,12.4,bus,home_to_work,7,Abidjan-Ville
0e5c6c58191f,2024-01-01 13:52:00,TRIP_0e5c6c_0_1,5.276859,-3.986984,5.263165,-4.004274,ANT_231,ANT_488,10,2.45,14.0,motorbike,health,13,Abidjan-Ville
0e5c6c58191f,2024-01-01 11:51:00,TRIP_0e5c6c_0_2,5.288031,-3.96156,5.275912,-3.959426,ANT_373,ANT_121,7,1.37,11.1,bus,other,11,Abidjan-Ville
0e5c6c58191f,2024-01-01 20:22:00,TRIP_0e5c6c_0_3,5.28989,-3.980286,5.293966,-4.004968,ANT_292,ANT_333,8,2.78,18.6,motorbike,work_to_home,20,Abidjan-Ville
0e5c6c58191f,2024-01-02 05:19:00,TRIP_0e5c6c_1_0,5.280112,-3.957434,5.281129,-3.957692,ANT_252,ANT_428,1,0.12,4.6,walking,home_to_work,5,Abidjan-Ville
0e5c6c58191f,2024-01-02 21:08:00,TRIP_0e5c6c_1_1,5.260228,-3.935481,5.2738,-3.949122,ANT_861,ANT_668,12,2.14,10.1,walking,work_to_home,21,Abidjan-Ville
0e5c6c58191f,2024-01-03 07:58:00,TRIP_0e5c6c_2_0,5.255456,-3.941946,5.264286,-3.946934,ANT_840,ANT_407,6,1.13,11.1,bus,home_to_work,7,Abidjan-Ville
0e5c6c58191f,2024-01-03 17:08:00,TRIP_0e5c6c_2_1,5.284939,-3.983484,5.277371,-3.981558,ANT_976,ANT_898,9,0.87,5.3,walking,work_to_home,17,Abidjan-Ville
0e5c6c58191f,2024-01-04 07:20:00,TRIP_0e5c6c_3_0,5.286793,-3.980744,5.321911,-3.998055,ANT_575,ANT_778,8,4.35,32.3,taxi,home_to_work,7,Abidjan-Ville
0e5c6c58191f,2024-01-05 07:13:00,TRIP_0e5c6c_4_0,5.275953,-3.972648,5.278537,-3.933333,ANT_369,ANT_486,8,4.37,31.4,motorbike,home_to_work,7,Abidjan-Ville
0e5c6c58191f,2024-01-05 16:20:00,TRIP_0e5c6c_4_1,5.231177,-3.971009,5.211162,-3.985732,ANT_627,ANT_716,14,2.76,11.3,motorbike,work_to_home,16,Abidjan-Ville
0e5c6c58191f,2024-01-06 06:57:00,TRIP_0e5c6c_5_0,5.244799,-3.958418,5.236846,-3.954116,ANT_363,ANT_641,6,1.0,9.8,bus,home_to_work,6,Abidjan-Ville
1dbc0ae97a15,2024-01-01 07:07:00,TRIP_1dbc0a_0_0,5.315452,-3.951366,5.329133,-4.002601,ANT_512,ANT_686,7,5.89,48.4,personal_car,home_to_work,7,Abidjan-Ville
1dbc0ae97a15,2024-01-01 13:29:00,TRIP_1dbc0a_0_1,5.284122,-3.955953,5.280676,-3.946227,ANT_688,ANT_133,4,1.15,15.1,motorbike,other,13,Abidjan-Ville
1dbc0ae97a15,2024-01-01 11:43:00,TRIP_1dbc0a_0_2,5.263413,-3.967761,5.264529,-3.971689,ANT_401,ANT_551,5,0.45,5.4,walking,shopping,11,Abidjan-Ville
1dbc0ae97a15,2024-01-01 16:38:00,TRIP_1dbc0a_0_3,5.286129,-3.94606,5.217963,-3.93003,ANT_812,ANT_640,14,7.77,31.3,personal_car,work_to_home,16,Abidjan-Ville
1dbc0ae97a15,2024-01-02 07:20:00,TRIP_1dbc0a_1_0,5.316641,-3.919875,5.312804,-3.928542,ANT_385,ANT_412,3,1.05,18.7,taxi,home_to_work,7,Abidjan-Ville
1dbc0ae97a15,2024-01-02 19:40:00,TRIP_1dbc0a_1_1,5.300382,-3.927512,5.373047,-3.942071,ANT_666,ANT_190,12,8.23,38.5,personal_car,work_to_home,19,Abidjan-Ville
1dbc0ae97a15,2024-01-03 05:55:00,TRIP_1dbc0a_2_0,5.302272,-3.972934,5.304376,-3.974819,ANT_705,ANT_722,3,0.31,5.8,walking,home_to_work,5,Abidjan-Ville
1dbc0ae97a15,2024-01-03 14:18:00,TRIP_1dbc0a_2_1,5.277795,-3.952307,5.279418,-3.954828,ANT_789,ANT_806,3,0.33,5.5,walking,other,14,Abidjan-Ville
1dbc0ae97a15,2024-01-03 16:45:00,TRIP_1dbc0a_2_2,5.247415,-3.93967,5.248714,-3.938219,ANT_611,ANT_948,3,0.22,4.0,walking,shopping,16,Abidjan-Ville
1dbc0ae97a15,2024-01-03 16:01:00,TRIP_1dbc0a_2_3,5.295205,-3.957391,5.317815,-3.960972,ANT_672,ANT_239,10,2.54,15.1,taxi,work_internal,16,Abidjan-Ville
1dbc0ae97a15,2024-01-03 19:59:00,TRIP_1dbc0a_2_4,5.292715,-3.968559,5.300809,-3.967043,ANT_673,ANT_186,11,0.91,4.9,walking,work_to_home,19,Abidjan-Ville
1dbc0ae97a15,2024-01-04 06:07:00,TRIP_1dbc0a_3_0,5.321283,-3.948452,5.345174,-3.942375,ANT_469,ANT_640,10,2.74,15.4,motorbike,home_to_work,6,Abidjan-Ville
1dbc0ae97a15,2024-01-04 11:07:00,TRIP_1dbc0a_3_1,5.255,-3.938343,5.262951,-3.93932,ANT_275,ANT_549,11,0.89,4.7,walking,health,11,Abidjan-Ville
1dbc0ae97a15,2024-01-04 15:07:00,TRIP_1dbc0a_3_2,5.311286,-3.968753,5.306103,-3.971158,ANT_199,ANT_293,8,0.63,4.3,walking,health,15,Abidjan-Ville
1dbc0ae97a15,2024-01-04 14:39:00,TRIP_1dbc0a_3_3,5.268128,-3.923146,5.245034,-3.979721,ANT_755,ANT_856,10,6.78,37.8,taxi,work_internal,14,Abidjan-Ville
1dbc0ae97a15,2024-01-04 18:39:00,TRIP_1dbc0a_3_4,5.297832,-3.961539,5.323809,-3.955101,ANT_704,ANT_341,17,2.97,9.9,motorbike,work_to_home,18,Abidjan-Ville
1dbc0ae97a15,2024-01-05 06:09:00,TRIP_1dbc0a_4_0,5.288338,-3.940302,5.287401,-3.939915,ANT_284,ANT_991,1,0.11,4.2,walking,home_to_work,6,Abidjan-Ville
1dbc0ae97a15,2024-01-05 10:20:00,TRIP_1dbc0a_4_1,5.277583,-3.958064,5.244687,-3.933875,ANT_598,ANT_222,9,4.53,28.0,personal_car,leisure,10,Abidjan-Ville
1dbc0ae97a15,2024-01-05 18:55:00,TRIP_1dbc0a_4_2,5.282261,-3.950352,5.297182,-3.946558,ANT_107,ANT_545,7,1.71,13.1,taxi,work_to_home,18,Abidjan-Ville
1dbc0ae97a15,2024-01-06 07:40:00,TRIP_1dbc0a_5_0,5.303347,-3.932814,5.295933,-3.939281,ANT_965,ANT_239,4,1.09,14.9,personal_car,home_to_work,7,Abidjan-Ville
6e3bd7909117,2024-01-01 07:57:00,TRIP_6e3bd7_0_0,6.766549,-8.291568,6.75561,-8.293281,ANT_849,ANT_209,3,1.23,18.8,bus,home_to_work,7,Bin-Houye
